"Date","Open","High","Low","Close","Volume","Adj Close"
"2014-10-16",179.800003,181.479996,178.690002,179.839996,5578600,169.583674
"2014-10-15",182.460007,183.789993,178.75,181.75,6895800,171.38475
"2014-10-14",184.889999,185.720001,183.589996,183.800003,3924700,173.317841
"2014-10-13",185.490005,186.649994,183.419998,183.520004,3596700,173.053811
"2014-10-10",185.860001,187.740005,185.100006,185.929993,5090200,175.326357
"2014-10-09",189.119995,189.5,186.089996,186.419998,2625400,175.788417
"2014-10-08",185.970001,189.600006,185.610001,189.360001,2984800,178.56075
"2014-10-07",187.770004,188.119995,185.539993,185.710007,2991300,175.118917
"2014-10-06",189.690002,190.889999,188.710007,189.039993,2099500,178.258993
"2014-10-03",188.110001,189.369995,187.559998,188.669998,3071500,177.910099
"2014-10-02",187.660004,187.779999,186.240005,186.910004,2283100,176.250477
"2014-10-01",189.910004,190.399994,186.789993,187.169998,3723200,176.495644
"2014-09-30",189.639999,190.850006,189.149994,189.830002,2932600,179.003947
"2014-09-29",188.509995,189.960007,188.119995,189.639999,2336300,178.824781
"2014-09-26",188.929993,190.330002,188.610001,190.059998,2493900,179.220826
"2014-09-25",192.050003,192.5,188.970001,189.009995,4151400,178.230705
"2014-09-24",191,192.449997,189.880005,192.309998,3082600,181.342508
"2014-09-23",192.75,193.070007,191.520004,191.619995,3301800,180.691857
"2014-09-22",193.720001,194.139999,192.630005,193.110001,3318000,182.096887
"2014-09-19",194.539993,195,193.190002,194,8852000,182.936129
"2014-09-18",192.789993,194.130005,192.710007,193.75,2963300,182.700387
"2014-09-17",193.220001,193.639999,192.300003,192.800003,3210800,181.804569
"2014-09-16",191.25,193.570007,190.820007,192.960007,2561500,181.955447
"2014-09-15",191.419998,192.490005,190.580002,191.809998,2456400,180.871023
"2014-09-12",191.470001,191.600006,190.570007,191.279999,2901000,180.371251
"2014-09-11",191.080002,192.779999,190.119995,191.720001,2298500,180.78616
"2014-09-10",190.119995,192.149994,190.100006,191.539993,2764000,180.616418
"2014-09-09",190.339996,190.740005,189.779999,189.990005,2403600,179.154826
"2014-09-08",190.75,191.199997,189.509995,190.139999,2524200,179.296266
"2014-09-05",190.529999,191.75,190.089996,191.199997,2260200,180.295811
"2014-09-04",191.690002,192.690002,190.059998,190.679993,2865000,179.805463
"2014-09-03",192.389999,192.949997,191.860001,191.949997,1822800,181.003039
"2014-09-02",192.679993,192.970001,190.929993,191.559998,2679700,180.635281
"2014-08-29",192.279999,192.75,191.139999,192.300003,2909400,181.333084
"2014-08-28",191.470001,192.300003,190.660004,192,1503600,181.05019
"2014-08-27",193.029999,194.130005,191.559998,192.25,2190200,181.285932
"2014-08-26",191.020004,193.529999,191.020004,192.990005,3175400,181.983735
"2014-08-25",191.389999,191.809998,190.710007,191.160004,1723600,180.258099
"2014-08-22",190.770004,191.880005,190.289993,190.410004,1940300,179.550872
"2014-08-21",190.899994,192.070007,190.5,191.229996,2496500,180.324099
"2014-08-20",189.860001,190.389999,189.25,190.100006,2177600,179.258553
"2014-08-19",190.039993,190.25,189.360001,190.070007,2040100,179.230265
"2014-08-18",188.100006,189.809998,187.759995,189.360001,2420300,178.56075
"2014-08-15",187.850006,188.880005,186.789993,187.380005,2814800,176.693674
"2014-08-14",187.570007,188.169998,186.929993,187.880005,1929500,177.165159
"2014-08-13",188,188.479996,187.369995,187.949997,1797000,177.23116
"2014-08-12",187.449997,188.690002,186.809998,187.339996,1858600,176.655948
"2014-08-11",187.809998,188.360001,186.279999,187.470001,2527200,176.778538
"2014-08-08",184.399994,186.669998,183.580002,186.630005,2781500,175.986447
"2014-08-07",186.639999,186.679993,183.580002,184.300003,2708600,173.789326
"2014-08-06",185.360001,186.880005,184.440002,185.970001,3847000,175.364084
"2014-08-05",188.75,189.199997,186.440002,187.100006,3307900,175.392371
"2014-08-04",189.350006,189.949997,188.600006,189.639999,2125900,177.773427
"2014-08-01",190.5,191.5,188.860001,189.149994,5181100,177.314083
"2014-07-31",192.839996,194.289993,191.539993,191.669998,4207500,179.6764
"2014-07-30",195.199997,195.990005,192.899994,194,3943800,181.860604
"2014-07-29",195.300003,195.889999,194.539993,194.570007,3264100,182.394943
"2014-07-28",194.300003,196.399994,193.649994,195.779999,3242400,183.52922
"2014-07-25",195.300003,195.899994,193.789993,194.399994,3376400,182.235568
"2014-07-24",193.949997,195.619995,193.75,195.240005,3612700,183.023017
"2014-07-23",194.110001,194.899994,193.570007,193.630005,3584200,181.513761
"2014-07-22",191.589996,194.720001,191.559998,194.089996,4853000,181.944969
"2014-07-21",191.300003,191.699997,189.25,190.850006,4154400,178.907718
"2014-07-18",191.960007,193.440002,190,192.5,8166400,180.454465
"2014-07-17",192.360001,195.949997,192,192.490005,8872300,180.445096
"2014-07-16",192.240005,193.360001,190.759995,192.360001,7812600,180.323226
"2014-07-15",189.539993,190.080002,188.210007,188.490005,4864700,176.695393
"2014-07-14",188.550003,190.440002,188.529999,189.860001,4501100,177.979661
"2014-07-11",187.729996,188.350006,186.710007,188,2402500,176.236049
"2014-07-10",186.440002,188.050003,186.210007,187.699997,3177800,175.954818
"2014-07-09",187.679993,188.899994,186.889999,188.419998,3309600,176.629766
"2014-07-08",187.649994,188.080002,186.369995,187.220001,3135100,175.504858
"2014-07-07",187.610001,188.270004,187.440002,188.039993,2958700,176.27354
"2014-07-03",188.389999,188.809998,187.350006,188.529999,2422400,176.732883
"2014-07-02",186.339996,188.990005,186.169998,188.389999,5093000,176.601644
"2014-07-01",181.699997,187.270004,181.699997,186.350006,6643100,174.689302
"2014-06-30",181.330002,181.929993,180.259995,181.270004,4223800,169.927177
"2014-06-27",179.770004,182.460007,179.660004,181.710007,4575500,170.339647
"2014-06-26",180.869995,181.369995,179.270004,180.369995,3258500,169.083486
"2014-06-25",180.25,180.970001,180.059998,180.720001,2762800,169.41159
"2014-06-24",181.5,183,180.649994,180.880005,3875400,169.561582
"2014-06-23",181.919998,182.25,181,182.139999,3231700,170.742733
"2014-06-20",182.589996,182.669998,181.399994,181.550003,10686800,170.189655
"2014-06-19",184.119995,184.470001,182.360001,182.820007,3551100,171.38019
"2014-06-18",182.039993,183.610001,181.789993,183.600006,3931800,172.111381
"2014-06-17",181.899994,182.809998,181.559998,182.259995,2460900,170.85522
"2014-06-16",182.399994,182.710007,181.240005,182.350006,3556200,170.939599
"2014-06-13",182,183,181.520004,182.559998,2773600,171.13645
"2014-06-12",182.479996,182.550003,180.910004,181.220001,4425300,169.880303
"2014-06-11",183.610001,184.199997,182.009995,182.25,4061700,170.845851
"2014-06-10",186.199997,186.220001,183.820007,184.289993,4154900,172.758193
"2014-06-09",186.220001,187.639999,185.960007,186.220001,2728400,174.567432
"2014-06-06",186.470001,187.649994,185.899994,186.369995,3296700,174.70804
"2014-06-05",184.660004,186.089996,183.919998,185.979996,2852200,174.342445
"2014-06-04",184.710007,185.449997,184.199997,184.509995,2376800,172.964428
"2014-06-03",185.550003,185.759995,184.119995,184.369995,2517100,172.833189
"2014-06-02",184.759995,186.279999,184.669998,185.690002,3200500,174.070598
"2014-05-30",183.380005,184.570007,182.490005,184.360001,4620500,172.82382
"2014-05-29",183.639999,183.779999,182.330002,183.759995,2759900,172.261358
"2014-05-28",184.479996,184.880005,182.940002,183.080002,3721600,171.623916
"2014-05-27",184.800003,185.649994,183.929993,184.779999,4793800,173.217537
"2014-05-23",185.839996,186.139999,185.309998,185.940002,2562900,174.304954
"2014-05-22",186.449997,186.449997,185.029999,185.679993,2218000,174.061214
"2014-05-21",185.850006,187.160004,184.949997,186.389999,2988000,174.726793
"2014-05-20",186.25,186.699997,184.699997,184.889999,3026500,173.320654
"2014-05-19",186.610001,187.130005,186.039993,187,3270700,175.298623
"2014-05-16",186.270004,187.410004,185.929993,187.059998,3949500,175.354866
"2014-05-15",189.070007,189.080002,186.179993,186.460007,4202200,174.79242
"2014-05-14",191.910004,191.990005,188.169998,188.720001,5251500,176.910997
"2014-05-13",192.789993,193.029999,191.759995,192.190002,2226600,180.163865
"2014-05-12",191.119995,193.020004,190.940002,192.570007,3777400,180.520092
"2014-05-09",188.979996,190.589996,188.369995,190.080002,2261600,178.185896
"2014-05-08",189.160004,190.570007,188.229996,188.910004,2431900,177.08911
"2014-05-07",189.339996,190.300003,186.929993,189.300003,3821000,177.454705
"2014-05-05",191.050003,191.490005,189.800003,191.259995,2222100,178.254209
"2014-05-02",193.75,193.839996,191.25,191.440002,3049900,178.421976
"2014-05-01",196.309998,196.740005,193.149994,193.529999,3674000,180.369851
"2014-04-30",194.380005,196.860001,194.350006,196.470001,4206800,183.109932
"2014-04-29",193.589996,195.940002,193.410004,195.110001,4626300,181.842412
"2014-04-28",191.139999,193.990005,190.580002,193.139999,5638300,180.006372
"2014-04-25",190.539993,190.669998,189.110001,189.630005,3871000,176.735059
"2014-04-24",192.220001,192.220001,190.029999,190.220001,4407100,177.284936
"2014-04-23",191.789993,192.410004,190.110001,191.729996,4736400,178.69225
"2014-04-22",192.009995,193,191.199997,192.149994,3878600,179.083688
"2014-04-21",189.800003,192.809998,189.740005,192.270004,5419700,179.195537
"2014-04-17",187.25,190.699997,187.009995,190.009995,11255500,177.089209
"2014-04-16",198.050003,198.710007,195,196.399994,8527300,183.044685
"2014-04-15",195.979996,197.410004,195.419998,197.020004,5351300,183.622535
"2014-04-14",196.240005,198.240005,195.880005,197.770004,5431100,184.321534
"2014-04-11",195.039993,197,194.270004,195.190002,4835000,181.916974
"2014-04-10",196.059998,199.210007,195.660004,195.679993,8417900,182.373645
"2014-04-09",193.880005,197,193.600006,196.639999,5480100,183.26837
"2014-04-08",193.889999,194.169998,192.690002,193.289993,5125000,180.146166
"2014-04-07",191.720001,195.309998,191.570007,194.520004,6740500,181.292536
"2014-04-03",193.199997,193.380005,192.350006,192.690002,4091100,179.586975
"2014-04-02",194.240005,194.5,192.490005,193.550003,4924100,180.388495
"2014-04-01",193.119995,195.130005,192.779999,194.5,5394100,181.273892
"2014-03-31",191.639999,193.770004,191.399994,192.490005,8537300,179.400578
"2014-03-28",189.940002,192.619995,189.110001,190.449997,5194400,177.499291
"2014-03-27",191.910004,192.669998,189.320007,189.830002,6767700,176.921456
"2014-03-26",194.979996,195.630005,191.960007,192.619995,6851700,179.521729
"2014-03-25",188.759995,195.399994,188.699997,195.039993,10912700,181.777165
"2014-03-24",187.429993,189.440002,187.369995,188.25,5738500,175.448896
"2014-03-21",188.5,188.699997,186.399994,186.669998,12535200,173.976335
"2014-03-20",184.470001,188.259995,184.169998,187.899994,5062600,175.12269
"2014-03-19",185.600006,186.699997,183.5,184.710007,4323900,172.149624
"2014-03-18",185.990005,187.899994,185.539993,186.809998,3961300,174.106814
"2014-03-17",182.660004,186.350006,182.660004,185.809998,4938100,173.174815
"2014-03-14",183.889999,184.289993,182.210007,182.210007,5490300,169.819625
"2014-03-13",186.410004,187,183.710007,183.899994,4913200,171.394692
"2014-03-12",186.009995,187.449997,185.889999,186.220001,4833000,173.556938
"2014-03-11",187.410004,188.449997,186.039993,186.759995,4229500,174.060211
"2014-03-10",187.550003,188.369995,185.850006,186.389999,4591200,173.715376
"2014-03-07",188.350006,188.919998,187.179993,187.679993,4117800,174.917649
"2014-03-06",187.369995,188.389999,186.899994,187.639999,3817300,174.880375
"2014-03-05",186.570007,187.949997,186.399994,187.139999,3485200,174.414376
"2014-03-04",185.809998,187.160004,185.679993,186.440002,4733000,173.761979
"2014-03-03",183.330002,184.639999,182.820007,184.259995,3950100,171.730213
"2014-02-28",185.380005,186.119995,183.649994,185.169998,4667900,172.578336
"2014-02-27",183.830002,185.949997,183.809998,185.270004,3827800,172.671541
"2014-02-26",183.940002,185.279999,183.559998,184.059998,3740700,171.543816
"2014-02-25",183.520004,184.600006,182.880005,183.229996,3902300,170.770254
"2014-02-24",182.820007,185.160004,182.820007,183.449997,4595300,170.975295
"2014-02-21",184.25,185.710007,182.619995,182.789993,5699300,170.360172
"2014-02-20",182.960007,184.860001,182.789993,184.259995,4968200,171.730213
"2014-02-19",182.740005,185.649994,182.410004,182.949997,4671500,170.509296
"2014-02-18",183.179993,184,182.320007,183.190002,4435200,170.732981
"2014-02-14",181.259995,184.429993,180.990005,183.690002,4659900,171.19898
"2014-02-13",178.220001,182.360001,177.860001,181.839996,4482000,169.474776
"2014-02-12",179.520004,181.25,179.259995,180.240005,3983000,167.983585
"2014-02-11",176.809998,180.389999,176.800003,179.699997,4647300,167.480297
"2014-02-10",176.970001,177.649994,176.25,177.139999,3540400,165.094381
"2014-02-07",175.639999,177.559998,175.070007,177.25,4692900,165.196902
"2014-02-06",173.970001,174.850006,173.789993,174.669998,4292200,162.792341
"2014-02-05",172.190002,174.970001,172.190002,174.240005,4712300,161.506192
"2014-02-04",173.529999,173.75,172.360001,172.839996,4349800,160.208499
"2014-02-03",176.020004,176.020004,172.720001,172.899994,7186800,160.264111
"2014-01-31",176.110001,177.839996,175.339996,176.679993,5193400,163.76786
"2014-01-30",177.169998,177.860001,176.360001,177.360001,4853700,164.398172
"2014-01-29",175.979996,178.529999,175.889999,176.399994,4970900,163.508324
"2014-01-28",178.050003,178.449997,176.160004,176.850006,5333300,163.925449
"2014-01-27",179.610001,179.649994,177.660004,177.899994,5208600,164.898701
"2014-01-24",181.25,182.809998,179.639999,179.639999,6890600,166.511544
"2014-01-23",181.429993,183.720001,180.710007,182.729996,6973900,169.375717
"2014-01-22",181.279999,183.5,179.669998,182.25,13796100,168.9308
"2014-01-21",190.229996,190.389999,186.789993,188.429993,11076300,174.659146
"2014-01-17",188.039993,190.809998,187.860001,190.089996,7644600,176.197834
"2014-01-16",187.529999,188.990005,186.800003,188.759995,4770300,174.965031
"2014-01-15",185.820007,188.649994,185.490005,187.740005,4816500,174.019585
"2014-01-14",185.059998,186.429993,183.880005,185.919998,4619200,172.332587
"2014-01-13",186.259995,186.949997,183.860001,184.160004,5784700,170.701217
"2014-01-10",188.309998,188.570007,186.279999,187.259995,4022400,173.574654
"2014-01-09",189.020004,189.5,186.550003,187.380005,4321300,173.685894
"2014-01-08",189.330002,189.419998,187.259995,187.970001,4603700,174.232772
"2014-01-07",186.389999,190.350006,186.380005,189.710007,5932300,175.845614
"2014-01-06",187.149994,187.360001,185.300003,186,4067800,172.406742
"2014-01-03",185.830002,187.350006,185.300003,186.639999,4063200,172.999969
"2014-01-02",187.210007,187.399994,185.199997,185.529999,4546500,171.97109
"2013-12-31",186.490005,187.789993,186.300003,187.570007,3619700,173.86201
"2013-12-30",185.320007,186.699997,184.669998,186.410004,3018600,172.786782
"2013-12-27",185.839996,186.5,184.559998,185.080002,3381600,171.55398
"2013-12-26",183.559998,185.559998,183.509995,185.350006,3325700,171.804251
"2013-12-24",181.960007,183.5,181.910004,183.220001,1613600,169.829912
"2013-12-23",181.050003,182.929993,180.610001,182.229996,4079900,168.912258
"2013-12-20",180.119995,182,180.020004,180.020004,7653500,166.863777
"2013-12-19",177.880005,180.539993,177.880005,180.220001,5927000,167.049158
"2013-12-18",176.449997,178.740005,174.850006,178.699997,5697700,165.640238
"2013-12-17",177.360001,177.490005,175.119995,175.759995,5471900,162.915097
"2013-12-16",173.220001,178.350006,172.729996,177.850006,7517000,164.852367
"2013-12-13",173.520004,174.380005,172.729996,172.800003,4184400,160.171428
"2013-12-12",175.059998,175.800003,173.300003,173.369995,5671600,160.699764
"2013-12-11",177,177.759995,175.100006,175.199997,4090400,162.396026
"2013-12-10",176.899994,177.669998,176.059998,177.119995,4127800,164.175706
"2013-12-09",177.990005,178.149994,176.830002,177.460007,3796600,164.490869
"2013-12-06",176.699997,178,176.009995,177.669998,4739800,164.685514
"2013-12-05",176.149994,176.860001,175.279999,176.080002,4384900,163.211718
"2013-12-04",175.369995,177.5,175.160004,175.740005,5267400,162.896569
"2013-12-03",177,178.229996,175.639999,176.080002,5864000,163.211718
"2013-12-02",179.460007,179.589996,177.119995,177.479996,4560000,164.509397
"2013-11-29",179.210007,180.759995,179,179.679993,2870500,166.548614
"2013-11-27",177.830002,180.179993,177.820007,178.970001,4596500,165.89051
"2013-11-26",178.669998,178.940002,177.309998,177.309998,5756000,164.351823
"2013-11-25",180.25,180.75,177.820007,178.940002,7161900,165.862704
"2013-11-22",183.5,184.990005,179.919998,181.300003,7610200,168.050231
